user_id,order_id,item_id,purchase_date,return_date,return_reason,refund_amount,payment_method,receipt_id
USER00007594,ORD00007594,PROD00007594,2024-03-07,,Not Returned,0.0,Gift Card,ORD00007594-PROD00007594
USER00007595,ORD00007595,PROD00007595,2023-02-15,2023-03-03,Changed mind,241.9,Gift Card,ORD00007595-PROD00007595
USER00007596,ORD00007596,PROD00007596,2023-03-17,,Not Returned,0.0,PayPal,ORD00007596-PROD00007596
USER00007597,ORD00007597,PROD00007597,2023-09-16,,Not Returned,0.0,Gift Card,ORD00007597-PROD00007597
USER00007598,ORD00007598,PROD00007598,2023-05-06,,Not Returned,0.0,Gift Card,ORD00007598-PROD00007598
USER00007599,ORD00007599,PROD00007599,2023-01-14,2023-02-16,Changed mind,704.28,Debit Card,ORD00007599-PROD00007599
USER00007600,ORD00007600,PROD00007600,2023-12-28,2024-09-18,Changed mind,641.08,Debit Card,ORD00007600-PROD00007600
USER00007601,ORD00007601,PROD00007601,2024-03-30,,Not Returned,0.0,Gift Card,ORD00007601-PROD00007601
USER00007602,ORD00007602,PROD00007602,2023-09-25,,Not Returned,0.0,Debit Card,ORD00007602-PROD00007602
USER00007603,ORD00007603,PROD00007603,2023-11-09,,Not Returned,0.0,Debit Card,ORD00007603-PROD00007603
USER00007604,ORD00007604,PROD00007604,2024-01-29,,Not Returned,0.0,Credit Card,ORD00007604-PROD00007604
USER00007605,ORD00007605,PROD00007605,2023-09-29,2023-05-29,Wrong item,139.22,Credit Card,ORD00007605-PROD00007605
USER00007606,ORD00007606,PROD00007606,2023-07-08,,Not Returned,0.0,Debit Card,ORD00007606-PROD00007606
USER00007607,ORD00007607,PROD00007607,2024-03-15,2024-03-09,Defective,194.4,PayPal,ORD00007607-PROD00007607
USER00007608,ORD00007608,PROD00007608,2023-08-22,,Not Returned,0.0,Gift Card,ORD00007608-PROD00007608
USER00007609,ORD00007609,PROD00007609,2024-08-02,2023-08-28,Defective,186.28,Credit Card,ORD00007609-PROD00007609
USER00007610,ORD00007610,PROD00007610,2023-07-22,,Not Returned,0.0,PayPal,ORD00007610-PROD00007610
USER00007611,ORD00007611,PROD00007611,2023-01-05,2024-04-10,Not as described,154.98,Credit Card,ORD00007611-PROD00007611
USER00007612,ORD00007612,PROD00007612,2023-04-03,2024-04-15,Wrong item,684.22,Gift Card,ORD00007612-PROD00007612
USER00007613,ORD00007613,PROD00007613,2023-12-11,,Not Returned,0.0,PayPal,ORD00007613-PROD00007613
USER00007614,ORD00007614,PROD00007614,2024-02-02,,Not Returned,0.0,Credit Card,ORD00007614-PROD00007614
USER00007615,ORD00007615,PROD00007615,2023-10-19,,Not Returned,0.0,Debit Card,ORD00007615-PROD00007615
USER00007616,ORD00007616,PROD00007616,2023-01-11,2023-12-12,Wrong item,739.5,Credit Card,ORD00007616-PROD00007616
USER00007617,ORD00007617,PROD00007617,2023-12-25,2023-03-30,Defective,525.36,Credit Card,ORD00007617-PROD00007617
USER00007618,ORD00007618,PROD00007618,2024-02-16,,Not Returned,0.0,Gift Card,ORD00007618-PROD00007618
USER00007619,ORD00007619,PROD00007619,2023-05-20,,Not Returned,0.0,Gift Card,ORD00007619-PROD00007619
USER00007620,ORD00007620,PROD00007620,2023-07-23,2023-02-09,Changed mind,1115.97,Debit Card,ORD00007620-PROD00007620
USER00007621,ORD00007621,PROD00007621,2024-02-15,,Not Returned,0.0,Credit Card,ORD00007621-PROD00007621
USER00007622,ORD00007622,PROD00007622,2023-05-23,2024-11-14,Defective,337.35,Gift Card,ORD00007622-PROD00007622
USER00007623,ORD00007623,PROD00007623,2023-01-29,2023-07-15,Changed mind,458.49,Gift Card,ORD00007623-PROD00007623
USER00007624,ORD00007624,PROD00007624,2023-11-11,,Not Returned,0.0,Gift Card,ORD00007624-PROD00007624
USER00007625,ORD00007625,PROD00007625,2023-09-16,,Not Returned,0.0,Debit Card,ORD00007625-PROD00007625
USER00007626,ORD00007626,PROD00007626,2024-09-30,2023-11-11,Defective,991.36,Credit Card,ORD00007626-PROD00007626
USER00007627,ORD00007627,PROD00007627,2023-02-06,,Not Returned,0.0,PayPal,ORD00007627-PROD00007627
USER00007628,ORD00007628,PROD00007628,2023-10-21,,Not Returned,0.0,Credit Card,ORD00007628-PROD00007628
USER00007629,ORD00007629,PROD00007629,2024-03-05,,Not Returned,0.0,Debit Card,ORD00007629-PROD00007629
USER00007630,ORD00007630,PROD00007630,2023-10-26,,Not Returned,0.0,Credit Card,ORD00007630-PROD00007630
USER00007631,ORD00007631,PROD00007631,2023-10-25,2024-12-03,Not as described,1416.92,Credit Card,ORD00007631-PROD00007631
USER00007632,ORD00007632,PROD00007632,2023-12-02,,Not Returned,0.0,Debit Card,ORD00007632-PROD00007632
USER00007633,ORD00007633,PROD00007633,2023-10-25,,Not Returned,0.0,Gift Card,ORD00007633-PROD00007633
USER00007634,ORD00007634,PROD00007634,2023-02-21,2024-11-06,Wrong item,224.38,Debit Card,ORD00007634-PROD00007634
USER00007635,ORD00007635,PROD00007635,2024-01-03,,Not Returned,0.0,Gift Card,ORD00007635-PROD00007635
USER00007636,ORD00007636,PROD00007636,2024-07-13,2023-04-15,Defective,1527.4,Debit Card,ORD00007636-PROD00007636
USER00007637,ORD00007637,PROD00007637,2023-05-04,2024-02-24,Defective,598.04,PayPal,ORD00007637-PROD00007637
USER00007638,ORD00007638,PROD00007638,2023-06-18,2023-04-07,Not as described,1316.12,PayPal,ORD00007638-PROD00007638
USER00007639,ORD00007639,PROD00007639,2023-06-22,,Not Returned,0.0,Debit Card,ORD00007639-PROD00007639
USER00007640,ORD00007640,PROD00007640,2023-02-23,2024-11-28,Not as described,1175.75,Credit Card,ORD00007640-PROD00007640
USER00007641,ORD00007641,PROD00007641,2024-09-27,,Not Returned,0.0,Credit Card,ORD00007641-PROD00007641
USER00007642,ORD00007642,PROD00007642,2023-06-11,,Not Returned,0.0,PayPal,ORD00007642-PROD00007642
USER00007643,ORD00007643,PROD00007643,2024-07-28,2023-03-19,Defective,215.6,PayPal,ORD00007643-PROD00007643
USER00007644,ORD00007644,PROD00007644,2023-04-15,2023-05-01,Wrong item,58.32,Gift Card,ORD00007644-PROD00007644
USER00007645,ORD00007645,PROD00007645,2024-12-29,,Not Returned,0.0,Gift Card,ORD00007645-PROD00007645
USER00007646,ORD00007646,PROD00007646,2023-01-20,,Not Returned,0.0,Gift Card,ORD00007646-PROD00007646
USER00007647,ORD00007647,PROD00007647,2024-11-11,2024-06-28,Wrong item,2425.6,Credit Card,ORD00007647-PROD00007647
USER00007648,ORD00007648,PROD00007648,2023-04-05,2023-07-11,Wrong item,677.26,PayPal,ORD00007648-PROD00007648
USER00007649,ORD00007649,PROD00007649,2023-01-15,,Not Returned,0.0,Debit Card,ORD00007649-PROD00007649
USER00007650,ORD00007650,PROD00007650,2023-04-24,,Not Returned,0.0,Credit Card,ORD00007650-PROD00007650
USER00007651,ORD00007651,PROD00007651,2024-11-25,2023-10-15,Changed mind,1762.72,Credit Card,ORD00007651-PROD00007651
USER00007652,ORD00007652,PROD00007652,2023-06-28,2023-05-25,Wrong item,489.64,Credit Card,ORD00007652-PROD00007652
USER00007653,ORD00007653,PROD00007653,2024-02-14,2023-04-06,Wrong item,720.06,Credit Card,ORD00007653-PROD00007653
USER00007654,ORD00007654,PROD00007654,2024-02-01,,Not Returned,0.0,PayPal,ORD00007654-PROD00007654
USER00007655,ORD00007655,PROD00007655,2023-06-06,,Not Returned,0.0,Debit Card,ORD00007655-PROD00007655
USER00007656,ORD00007656,PROD00007656,2024-11-21,2024-06-02,Not as described,1513.3000000000002,Debit Card,ORD00007656-PROD00007656
USER00007657,ORD00007657,PROD00007657,2024-06-02,,Not Returned,0.0,Gift Card,ORD00007657-PROD00007657
USER00007658,ORD00007658,PROD00007658,2023-02-22,,Not Returned,0.0,Credit Card,ORD00007658-PROD00007658
USER00007659,ORD00007659,PROD00007659,2023-03-23,2023-01-06,Wrong item,530.4300000000001,Debit Card,ORD00007659-PROD00007659
USER00007660,ORD00007660,PROD00007660,2024-04-15,,Not Returned,0.0,Gift Card,ORD00007660-PROD00007660
USER00007661,ORD00007661,PROD00007661,2024-12-14,2023-03-12,Wrong item,672.48,Debit Card,ORD00007661-PROD00007661
USER00007662,ORD00007662,PROD00007662,2024-04-28,2024-09-12,Wrong item,1453.8,Gift Card,ORD00007662-PROD00007662
USER00007663,ORD00007663,PROD00007663,2024-02-07,2024-08-06,Not as described,1627.6,Credit Card,ORD00007663-PROD00007663
USER00007664,ORD00007664,PROD00007664,2023-07-24,2024-08-04,Defective,229.7,Debit Card,ORD00007664-PROD00007664
USER00007665,ORD00007665,PROD00007665,2024-01-06,2023-09-04,Changed mind,1151.04,PayPal,ORD00007665-PROD00007665
USER00007666,ORD00007666,PROD00007666,2023-12-31,2024-12-25,Changed mind,114.61,Credit Card,ORD00007666-PROD00007666
USER00007667,ORD00007667,PROD00007667,2024-09-17,2023-04-01,Defective,1159.24,Credit Card,ORD00007667-PROD00007667
USER00007668,ORD00007668,PROD00007668,2024-07-01,,Not Returned,0.0,PayPal,ORD00007668-PROD00007668
USER00007669,ORD00007669,PROD00007669,2024-03-18,,Not Returned,0.0,Credit Card,ORD00007669-PROD00007669
USER00007670,ORD00007670,PROD00007670,2024-11-20,,Not Returned,0.0,Debit Card,ORD00007670-PROD00007670
USER00007671,ORD00007671,PROD00007671,2024-07-21,,Not Returned,0.0,Credit Card,ORD00007671-PROD00007671
USER00007672,ORD00007672,PROD00007672,2024-10-31,,Not Returned,0.0,Debit Card,ORD00007672-PROD00007672
USER00007673,ORD00007673,PROD00007673,2023-08-29,2023-08-10,Wrong item,262.27,PayPal,ORD00007673-PROD00007673
USER00007674,ORD00007674,PROD00007674,2024-09-30,2023-12-30,Defective,10.58,Credit Card,ORD00007674-PROD00007674
USER00007675,ORD00007675,PROD00007675,2023-04-05,,Not Returned,0.0,PayPal,ORD00007675-PROD00007675
USER00007676,ORD00007676,PROD00007676,2023-04-14,,Not Returned,0.0,Gift Card,ORD00007676-PROD00007676
USER00007677,ORD00007677,PROD00007677,2024-04-02,,Not Returned,0.0,Gift Card,ORD00007677-PROD00007677
USER00007678,ORD00007678,PROD00007678,2023-04-16,2024-08-12,Changed mind,1034.22,PayPal,ORD00007678-PROD00007678
USER00007679,ORD00007679,PROD00007679,2023-01-01,,Not Returned,0.0,Gift Card,ORD00007679-PROD00007679
USER00007680,ORD00007680,PROD00007680,2024-05-23,2024-08-23,Defective,705.72,Debit Card,ORD00007680-PROD00007680
USER00007681,ORD00007681,PROD00007681,2024-06-16,,Not Returned,0.0,Gift Card,ORD00007681-PROD00007681
USER00007682,ORD00007682,PROD00007682,2023-01-11,2023-11-18,Wrong item,659.55,Gift Card,ORD00007682-PROD00007682
USER00007683,ORD00007683,PROD00007683,2023-05-06,2024-10-17,Changed mind,262.6,Gift Card,ORD00007683-PROD00007683
USER00007684,ORD00007684,PROD00007684,2023-02-22,2024-09-21,Defective,327.07,Credit Card,ORD00007684-PROD00007684
USER00007685,ORD00007685,PROD00007685,2024-04-29,,Not Returned,0.0,Debit Card,ORD00007685-PROD00007685
USER00007686,ORD00007686,PROD00007686,2023-05-13,2024-02-24,Changed mind,1806.04,Gift Card,ORD00007686-PROD00007686
USER00007687,ORD00007687,PROD00007687,2023-09-13,,Not Returned,0.0,Debit Card,ORD00007687-PROD00007687
USER00007688,ORD00007688,PROD00007688,2023-09-09,2023-10-16,Wrong item,115.8,Debit Card,ORD00007688-PROD00007688
USER00007689,ORD00007689,PROD00007689,2023-09-11,,Not Returned,0.0,Debit Card,ORD00007689-PROD00007689
USER00007690,ORD00007690,PROD00007690,2023-05-18,2024-10-27,Not as described,555.48,Debit Card,ORD00007690-PROD00007690
USER00007691,ORD00007691,PROD00007691,2023-02-23,,Not Returned,0.0,Credit Card,ORD00007691-PROD00007691
USER00007692,ORD00007692,PROD00007692,2024-06-18,2023-02-24,Not as described,51.4,Credit Card,ORD00007692-PROD00007692
USER00007693,ORD00007693,PROD00007693,2023-10-12,2023-07-20,Defective,890.96,Gift Card,ORD00007693-PROD00007693
USER00007694,ORD00007694,PROD00007694,2024-12-30,,Not Returned,0.0,PayPal,ORD00007694-PROD00007694
USER00007695,ORD00007695,PROD00007695,2023-07-13,,Not Returned,0.0,Debit Card,ORD00007695-PROD00007695
USER00007696,ORD00007696,PROD00007696,2023-01-01,2024-08-09,Changed mind,423.18,Credit Card,ORD00007696-PROD00007696
USER00007697,ORD00007697,PROD00007697,2024-08-26,,Not Returned,0.0,Debit Card,ORD00007697-PROD00007697
USER00007698,ORD00007698,PROD00007698,2023-10-24,,Not Returned,0.0,Credit Card,ORD00007698-PROD00007698
USER00007699,ORD00007699,PROD00007699,2023-12-05,,Not Returned,0.0,Debit Card,ORD00007699-PROD00007699
USER00007700,ORD00007700,PROD00007700,2024-11-04,,Not Returned,0.0,Gift Card,ORD00007700-PROD00007700
USER00007701,ORD00007701,PROD00007701,2024-10-24,,Not Returned,0.0,PayPal,ORD00007701-PROD00007701
USER00007702,ORD00007702,PROD00007702,2023-09-16,2023-06-10,Changed mind,1288.71,Gift Card,ORD00007702-PROD00007702
USER00007703,ORD00007703,PROD00007703,2024-05-27,,Not Returned,0.0,PayPal,ORD00007703-PROD00007703
USER00007704,ORD00007704,PROD00007704,2023-12-01,,Not Returned,0.0,PayPal,ORD00007704-PROD00007704
USER00007705,ORD00007705,PROD00007705,2023-03-30,2023-07-10,Wrong item,1990.08,Debit Card,ORD00007705-PROD00007705
USER00007706,ORD00007706,PROD00007706,2023-10-23,2024-04-17,Changed mind,1172.67,Debit Card,ORD00007706-PROD00007706
USER00007707,ORD00007707,PROD00007707,2023-11-11,2024-08-05,Defective,474.78,PayPal,ORD00007707-PROD00007707
USER00007708,ORD00007708,PROD00007708,2024-12-11,2024-08-17,Defective,1193.6999999999998,Debit Card,ORD00007708-PROD00007708
USER00007709,ORD00007709,PROD00007709,2024-03-09,,Not Returned,0.0,Debit Card,ORD00007709-PROD00007709
USER00007710,ORD00007710,PROD00007710,2023-08-30,2024-11-07,Wrong item,197.89999999999998,PayPal,ORD00007710-PROD00007710
USER00007711,ORD00007711,PROD00007711,2024-06-18,2023-08-04,Not as described,606.56,Credit Card,ORD00007711-PROD00007711
USER00007712,ORD00007712,PROD00007712,2023-07-23,,Not Returned,0.0,Gift Card,ORD00007712-PROD00007712
USER00007713,ORD00007713,PROD00007713,2023-02-04,2024-10-08,Defective,465.02,Gift Card,ORD00007713-PROD00007713
USER00007714,ORD00007714,PROD00007714,2024-09-28,2023-04-23,Wrong item,2459.7999999999997,PayPal,ORD00007714-PROD00007714
USER00007715,ORD00007715,PROD00007715,2024-01-17,2023-05-16,Changed mind,761.7,Credit Card,ORD00007715-PROD00007715
USER00007716,ORD00007716,PROD00007716,2024-09-26,,Not Returned,0.0,Debit Card,ORD00007716-PROD00007716
USER00007717,ORD00007717,PROD00007717,2024-09-11,2023-04-29,Defective,461.09999999999997,Credit Card,ORD00007717-PROD00007717
USER00007718,ORD00007718,PROD00007718,2023-01-16,,Not Returned,0.0,Gift Card,ORD00007718-PROD00007718
USER00007719,ORD00007719,PROD00007719,2024-08-06,2023-03-31,Defective,327.16,Debit Card,ORD00007719-PROD00007719
USER00007720,ORD00007720,PROD00007720,2023-06-02,2024-02-27,Not as described,924.02,PayPal,ORD00007720-PROD00007720
USER00007721,ORD00007721,PROD00007721,2024-12-18,,Not Returned,0.0,Debit Card,ORD00007721-PROD00007721
USER00007722,ORD00007722,PROD00007722,2023-08-26,,Not Returned,0.0,Debit Card,ORD00007722-PROD00007722
USER00007723,ORD00007723,PROD00007723,2023-10-28,2024-07-21,Changed mind,1184.52,Gift Card,ORD00007723-PROD00007723
USER00007724,ORD00007724,PROD00007724,2023-06-26,,Not Returned,0.0,PayPal,ORD00007724-PROD00007724
USER00007725,ORD00007725,PROD00007725,2024-11-05,,Not Returned,0.0,PayPal,ORD00007725-PROD00007725
USER00007726,ORD00007726,PROD00007726,2023-08-21,2023-09-03,Wrong item,1301.1000000000001,Gift Card,ORD00007726-PROD00007726
USER00007727,ORD00007727,PROD00007727,2024-02-14,2023-04-11,Changed mind,1917.84,PayPal,ORD00007727-PROD00007727
USER00007728,ORD00007728,PROD00007728,2024-12-13,2023-03-13,Not as described,1121.72,Gift Card,ORD00007728-PROD00007728
USER00007729,ORD00007729,PROD00007729,2023-09-30,,Not Returned,0.0,PayPal,ORD00007729-PROD00007729
USER00007730,ORD00007730,PROD00007730,2023-12-19,2023-07-24,Wrong item,1691.88,PayPal,ORD00007730-PROD00007730
USER00007731,ORD00007731,PROD00007731,2023-03-10,,Not Returned,0.0,Gift Card,ORD00007731-PROD00007731
USER00007732,ORD00007732,PROD00007732,2024-09-02,2024-08-31,Changed mind,414.56,PayPal,ORD00007732-PROD00007732
USER00007733,ORD00007733,PROD00007733,2024-01-28,,Not Returned,0.0,PayPal,ORD00007733-PROD00007733
USER00007734,ORD00007734,PROD00007734,2023-09-16,2024-04-04,Wrong item,1495.74,Debit Card,ORD00007734-PROD00007734
USER00007735,ORD00007735,PROD00007735,2024-11-11,,Not Returned,0.0,Credit Card,ORD00007735-PROD00007735
USER00007736,ORD00007736,PROD00007736,2024-04-29,2023-04-23,Changed mind,160.25,Gift Card,ORD00007736-PROD00007736
USER00007737,ORD00007737,PROD00007737,2024-02-12,,Not Returned,0.0,PayPal,ORD00007737-PROD00007737
USER00007738,ORD00007738,PROD00007738,2024-09-20,,Not Returned,0.0,PayPal,ORD00007738-PROD00007738
USER00007739,ORD00007739,PROD00007739,2023-09-20,2023-07-06,Wrong item,1042.08,Credit Card,ORD00007739-PROD00007739
USER00007740,ORD00007740,PROD00007740,2023-02-02,,Not Returned,0.0,PayPal,ORD00007740-PROD00007740
USER00007741,ORD00007741,PROD00007741,2024-01-27,2024-09-12,Not as described,504.92,PayPal,ORD00007741-PROD00007741
USER00007742,ORD00007742,PROD00007742,2023-10-29,2024-06-16,Defective,852.9000000000001,PayPal,ORD00007742-PROD00007742
USER00007743,ORD00007743,PROD00007743,2023-03-31,2023-11-20,Not as described,2338.65,Debit Card,ORD00007743-PROD00007743
USER00007744,ORD00007744,PROD00007744,2023-03-19,2023-05-15,Changed mind,1091.08,Gift Card,ORD00007744-PROD00007744
USER00007745,ORD00007745,PROD00007745,2023-09-13,,Not Returned,0.0,PayPal,ORD00007745-PROD00007745
USER00007746,ORD00007746,PROD00007746,2024-08-15,2023-07-26,Not as described,1057.3999999999999,PayPal,ORD00007746-PROD00007746
USER00007747,ORD00007747,PROD00007747,2023-12-03,2023-04-24,Not as described,461.11,Debit Card,ORD00007747-PROD00007747
USER00007748,ORD00007748,PROD00007748,2024-03-19,,Not Returned,0.0,PayPal,ORD00007748-PROD00007748
USER00007749,ORD00007749,PROD00007749,2023-04-20,,Not Returned,0.0,Gift Card,ORD00007749-PROD00007749
USER00007750,ORD00007750,PROD00007750,2023-09-25,2024-08-30,Defective,810.03,Debit Card,ORD00007750-PROD00007750
USER00007751,ORD00007751,PROD00007751,2024-12-29,2023-11-20,Not as described,781.74,Gift Card,ORD00007751-PROD00007751
USER00007752,ORD00007752,PROD00007752,2023-02-02,2023-10-28,Defective,1799.3000000000002,Gift Card,ORD00007752-PROD00007752
USER00007753,ORD00007753,PROD00007753,2023-10-16,,Not Returned,0.0,Debit Card,ORD00007753-PROD00007753
USER00007754,ORD00007754,PROD00007754,2023-07-16,,Not Returned,0.0,Debit Card,ORD00007754-PROD00007754
USER00007755,ORD00007755,PROD00007755,2024-02-15,,Not Returned,0.0,Credit Card,ORD00007755-PROD00007755
USER00007756,ORD00007756,PROD00007756,2023-09-11,,Not Returned,0.0,Credit Card,ORD00007756-PROD00007756
USER00007757,ORD00007757,PROD00007757,2024-08-29,,Not Returned,0.0,PayPal,ORD00007757-PROD00007757
USER00007758,ORD00007758,PROD00007758,2024-02-24,2023-11-09,Wrong item,970.0,Debit Card,ORD00007758-PROD00007758
USER00007759,ORD00007759,PROD00007759,2024-10-03,2023-12-22,Changed mind,784.17,Debit Card,ORD00007759-PROD00007759
USER00007760,ORD00007760,PROD00007760,2023-02-23,,Not Returned,0.0,Credit Card,ORD00007760-PROD00007760
USER00007761,ORD00007761,PROD00007761,2024-03-31,,Not Returned,0.0,Debit Card,ORD00007761-PROD00007761
USER00007762,ORD00007762,PROD00007762,2024-04-08,,Not Returned,0.0,PayPal,ORD00007762-PROD00007762
USER00007763,ORD00007763,PROD00007763,2024-10-01,2024-02-10,Not as described,2041.55,PayPal,ORD00007763-PROD00007763
USER00007764,ORD00007764,PROD00007764,2023-12-28,2024-05-24,Defective,440.79,Credit Card,ORD00007764-PROD00007764
USER00007765,ORD00007765,PROD00007765,2023-07-28,,Not Returned,0.0,Debit Card,ORD00007765-PROD00007765
USER00007766,ORD00007766,PROD00007766,2024-01-01,,Not Returned,0.0,Debit Card,ORD00007766-PROD00007766
USER00007767,ORD00007767,PROD00007767,2024-03-01,,Not Returned,0.0,PayPal,ORD00007767-PROD00007767
USER00007768,ORD00007768,PROD00007768,2024-09-10,,Not Returned,0.0,Credit Card,ORD00007768-PROD00007768
USER00007769,ORD00007769,PROD00007769,2024-09-22,,Not Returned,0.0,Gift Card,ORD00007769-PROD00007769
USER00007770,ORD00007770,PROD00007770,2023-01-17,2023-03-18,Wrong item,1077.78,Debit Card,ORD00007770-PROD00007770
USER00007771,ORD00007771,PROD00007771,2024-07-08,,Not Returned,0.0,Gift Card,ORD00007771-PROD00007771
USER00007772,ORD00007772,PROD00007772,2023-06-28,2024-02-17,Not as described,1275.3899999999999,PayPal,ORD00007772-PROD00007772
USER00007773,ORD00007773,PROD00007773,2023-09-25,2024-04-09,Wrong item,1485.8,Credit Card,ORD00007773-PROD00007773
USER00007774,ORD00007774,PROD00007774,2024-09-10,,Not Returned,0.0,PayPal,ORD00007774-PROD00007774
USER00007775,ORD00007775,PROD00007775,2024-02-15,2024-03-28,Changed mind,900.32,PayPal,ORD00007775-PROD00007775
USER00007776,ORD00007776,PROD00007776,2023-07-10,2023-08-05,Changed mind,28.41,Gift Card,ORD00007776-PROD00007776
USER00007777,ORD00007777,PROD00007777,2024-09-30,2024-01-08,Wrong item,264.9,PayPal,ORD00007777-PROD00007777
USER00007778,ORD00007778,PROD00007778,2023-10-22,,Not Returned,0.0,Gift Card,ORD00007778-PROD00007778
USER00007779,ORD00007779,PROD00007779,2023-05-26,2023-05-17,Changed mind,754.56,Gift Card,ORD00007779-PROD00007779
USER00007780,ORD00007780,PROD00007780,2024-09-02,2023-06-15,Changed mind,600.34,Gift Card,ORD00007780-PROD00007780
USER00007781,ORD00007781,PROD00007781,2023-11-03,,Not Returned,0.0,PayPal,ORD00007781-PROD00007781
USER00007782,ORD00007782,PROD00007782,2023-12-05,2023-09-23,Not as described,42.88,PayPal,ORD00007782-PROD00007782
USER00007783,ORD00007783,PROD00007783,2024-12-16,,Not Returned,0.0,Gift Card,ORD00007783-PROD00007783
USER00007784,ORD00007784,PROD00007784,2023-01-22,2024-05-15,Wrong item,1129.44,Credit Card,ORD00007784-PROD00007784
USER00007785,ORD00007785,PROD00007785,2024-08-21,2023-12-23,Wrong item,908.54,Gift Card,ORD00007785-PROD00007785
USER00007786,ORD00007786,PROD00007786,2023-02-06,2024-08-16,Changed mind,640.86,Gift Card,ORD00007786-PROD00007786
USER00007787,ORD00007787,PROD00007787,2023-08-29,,Not Returned,0.0,Credit Card,ORD00007787-PROD00007787
USER00007788,ORD00007788,PROD00007788,2024-05-31,,Not Returned,0.0,Credit Card,ORD00007788-PROD00007788
USER00007789,ORD00007789,PROD00007789,2023-01-09,,Not Returned,0.0,Gift Card,ORD00007789-PROD00007789
USER00007790,ORD00007790,PROD00007790,2024-05-28,2024-02-09,Changed mind,988.11,Credit Card,ORD00007790-PROD00007790
USER00007791,ORD00007791,PROD00007791,2023-11-20,,Not Returned,0.0,PayPal,ORD00007791-PROD00007791
USER00007792,ORD00007792,PROD00007792,2023-08-14,2023-05-11,Defective,322.9,Gift Card,ORD00007792-PROD00007792
USER00007793,ORD00007793,PROD00007793,2024-08-23,2024-06-16,Wrong item,1181.58,Gift Card,ORD00007793-PROD00007793
USER00007794,ORD00007794,PROD00007794,2024-11-06,,Not Returned,0.0,Gift Card,ORD00007794-PROD00007794
USER00007795,ORD00007795,PROD00007795,2024-05-30,2024-07-04,Changed mind,336.28,Debit Card,ORD00007795-PROD00007795
USER00007796,ORD00007796,PROD00007796,2023-07-18,,Not Returned,0.0,Gift Card,ORD00007796-PROD00007796
USER00007797,ORD00007797,PROD00007797,2023-10-11,2023-01-26,Not as described,183.19,Gift Card,ORD00007797-PROD00007797
USER00007798,ORD00007798,PROD00007798,2024-08-22,2024-07-24,Not as described,189.19,Debit Card,ORD00007798-PROD00007798
USER00007799,ORD00007799,PROD00007799,2024-03-13,,Not Returned,0.0,Gift Card,ORD00007799-PROD00007799
USER00007800,ORD00007800,PROD00007800,2023-09-06,2023-08-24,Defective,347.5,Gift Card,ORD00007800-PROD00007800
USER00007801,ORD00007801,PROD00007801,2023-01-20,2024-09-18,Defective,227.58,Debit Card,ORD00007801-PROD00007801
USER00007802,ORD00007802,PROD00007802,2023-11-09,,Not Returned,0.0,Debit Card,ORD00007802-PROD00007802
USER00007803,ORD00007803,PROD00007803,2024-12-14,2024-01-12,Changed mind,356.06,Credit Card,ORD00007803-PROD00007803
USER00007804,ORD00007804,PROD00007804,2024-11-07,2024-01-20,Changed mind,90.72,Gift Card,ORD00007804-PROD00007804
USER00007805,ORD00007805,PROD00007805,2023-01-03,,Not Returned,0.0,Gift Card,ORD00007805-PROD00007805
USER00007806,ORD00007806,PROD00007806,2024-03-19,2023-05-17,Defective,512.61,Debit Card,ORD00007806-PROD00007806
USER00007807,ORD00007807,PROD00007807,2023-06-09,2023-07-11,Changed mind,118.18,Gift Card,ORD00007807-PROD00007807
USER00007808,ORD00007808,PROD00007808,2024-04-02,2024-12-17,Changed mind,2247.4,Credit Card,ORD00007808-PROD00007808
USER00007809,ORD00007809,PROD00007809,2024-03-07,,Not Returned,0.0,Debit Card,ORD00007809-PROD00007809
USER00007810,ORD00007810,PROD00007810,2023-01-08,2024-01-20,Changed mind,1470.3600000000001,PayPal,ORD00007810-PROD00007810
USER00007811,ORD00007811,PROD00007811,2023-10-12,2024-04-11,Wrong item,82.35,PayPal,ORD00007811-PROD00007811
USER00007812,ORD00007812,PROD00007812,2023-04-17,2024-11-02,Defective,1422.08,Debit Card,ORD00007812-PROD00007812
USER00007813,ORD00007813,PROD00007813,2024-07-08,2024-10-07,Wrong item,600.94,Gift Card,ORD00007813-PROD00007813
USER00007814,ORD00007814,PROD00007814,2023-09-23,,Not Returned,0.0,Gift Card,ORD00007814-PROD00007814
USER00007815,ORD00007815,PROD00007815,2023-03-10,2024-01-14,Not as described,2071.0499999999997,Gift Card,ORD00007815-PROD00007815
USER00007816,ORD00007816,PROD00007816,2023-10-13,2023-03-09,Defective,114.44,Debit Card,ORD00007816-PROD00007816
USER00007817,ORD00007817,PROD00007817,2024-07-12,2023-01-25,Not as described,202.42,Gift Card,ORD00007817-PROD00007817
USER00007818,ORD00007818,PROD00007818,2023-12-11,,Not Returned,0.0,Debit Card,ORD00007818-PROD00007818
USER00007819,ORD00007819,PROD00007819,2023-10-03,2023-07-18,Not as described,319.32,PayPal,ORD00007819-PROD00007819
USER00007820,ORD00007820,PROD00007820,2024-01-26,2024-08-21,Wrong item,154.28,PayPal,ORD00007820-PROD00007820
USER00007821,ORD00007821,PROD00007821,2023-02-02,,Not Returned,0.0,Credit Card,ORD00007821-PROD00007821
USER00007822,ORD00007822,PROD00007822,2024-03-07,2023-05-08,Wrong item,172.64,Credit Card,ORD00007822-PROD00007822
